trade_id,timestamp,underlying,expiry,strike,option_type,side,quantity,price,reason
3800,2022-11-03 09:19:37,NIFTY,2022-11-03,18050,CE,SELL,1,40.80,ATM_SHIFT_18050->18100
3801,2022-11-03 09:19:37,NIFTY,2022-11-03,18050,PE,SELL,1,69.75,ATM_SHIFT_18050->18100
3802,2022-11-03 09:19:37,NIFTY,2022-11-03,18100,CE,BUY,1,22.55,ATM_ENTER_18100
3803,2022-11-03 09:19:37,NIFTY,2022-11-03,18100,PE,BUY,1,101.25,ATM_ENTER_18100
3804,2022-11-03 09:19:39,NIFTY,2022-11-03,18100,CE,SELL,1,22.00,ATM_SHIFT_18100->18050
3805,2022-11-03 09:19:39,NIFTY,2022-11-03,18100,PE,SELL,1,103.15,ATM_SHIFT_18100->18050
3806,2022-11-03 09:19:39,NIFTY,2022-11-03,18050,CE,BUY,1,40.55,ATM_ENTER_18050
3807,2022-11-03 09:19:39,NIFTY,2022-11-03,18050,PE,BUY,1,70.90,ATM_ENTER_18050
3808,2022-11-03 09:20:42,BANKNIFTY,2022-11-03,41200,CE,SELL,1,86.65,ATM_SHIFT_41200->41100
3809,2022-11-03 09:20:42,BANKNIFTY,2022-11-03,41200,PE,SELL,1,271.15,ATM_SHIFT_41200->41100
3810,2022-11-03 09:20:42,BANKNIFTY,2022-11-03,41100,CE,BUY,1,121.55,ATM_ENTER_41100
3811,2022-11-03 09:20:42,BANKNIFTY,2022-11-03,41100,PE,BUY,1,210.35,ATM_ENTER_41100
3812,2022-11-03 09:21:12,BANKNIFTY,2022-11-03,41100,CE,SELL,1,121.35,ATM_SHIFT_41100->41200
3813,2022-11-03 09:21:12,BANKNIFTY,2022-11-03,41100,PE,SELL,1,208.75,ATM_SHIFT_41100->41200
3814,2022-11-03 09:21:12,BANKNIFTY,2022-11-03,41200,CE,BUY,1,84.95,ATM_ENTER_41200
3815,2022-11-03 09:21:12,BANKNIFTY,2022-11-03,41200,PE,BUY,1,275.00,ATM_ENTER_41200
3816,2022-11-03 09:21:14,BANKNIFTY,2022-11-03,41200,CE,SELL,1,84.65,ATM_SHIFT_41200->41100
3817,2022-11-03 09:21:14,BANKNIFTY,2022-11-03,41200,PE,SELL,1,274.20,ATM_SHIFT_41200->41100
3818,2022-11-03 09:21:14,BANKNIFTY,2022-11-03,41100,CE,BUY,1,119.55,ATM_ENTER_41100
3819,2022-11-03 09:21:14,BANKNIFTY,2022-11-03,41100,PE,BUY,1,209.65,ATM_ENTER_41100
3820,2022-11-03 09:21:21,BANKNIFTY,2022-11-03,41100,CE,SELL,1,123.85,ATM_SHIFT_41100->41200
3821,2022-11-03 09:21:21,BANKNIFTY,2022-11-03,41100,PE,SELL,1,206.60,ATM_SHIFT_41100->41200
3822,2022-11-03 09:21:21,BANKNIFTY,2022-11-03,41200,CE,BUY,1,86.15,ATM_ENTER_41200
3823,2022-11-03 09:21:21,BANKNIFTY,2022-11-03,41200,PE,BUY,1,270.00,ATM_ENTER_41200
3824,2022-11-03 09:21:22,BANKNIFTY,2022-11-03,41200,CE,SELL,1,86.15,ATM_SHIFT_41200->41100
3825,2022-11-03 09:21:22,BANKNIFTY,2022-11-03,41200,PE,SELL,1,273.80,ATM_SHIFT_41200->41100
3826,2022-11-03 09:21:22,BANKNIFTY,2022-11-03,41100,CE,BUY,1,120.60,ATM_ENTER_41100
3827,2022-11-03 09:21:22,BANKNIFTY,2022-11-03,41100,PE,BUY,1,208.80,ATM_ENTER_41100
3828,2022-11-03 09:21:24,BANKNIFTY,2022-11-03,41100,CE,SELL,1,124.90,ATM_SHIFT_41100->41200
3829,2022-11-03 09:21:24,BANKNIFTY,2022-11-03,41100,PE,SELL,1,207.05,ATM_SHIFT_41100->41200
3830,2022-11-03 09:21:24,BANKNIFTY,2022-11-03,41200,CE,BUY,1,85.75,ATM_ENTER_41200
3831,2022-11-03 09:21:24,BANKNIFTY,2022-11-03,41200,PE,BUY,1,271.00,ATM_ENTER_41200
3832,2022-11-03 09:23:21,BANKNIFTY,2022-11-03,41200,CE,SELL,1,81.40,ATM_SHIFT_41200->41100
3833,2022-11-03 09:23:21,BANKNIFTY,2022-11-03,41200,PE,SELL,1,275.00,ATM_SHIFT_41200->41100
3834,2022-11-03 09:23:21,BANKNIFTY,2022-11-03,41100,CE,BUY,1,115.50,ATM_ENTER_41100
3835,2022-11-03 09:23:21,BANKNIFTY,2022-11-03,41100,PE,BUY,1,207.40,ATM_ENTER_41100
3836,2022-11-03 09:23:23,BANKNIFTY,2022-11-03,41100,CE,SELL,1,116.00,ATM_SHIFT_41100->41200
3837,2022-11-03 09:23:23,BANKNIFTY,2022-11-03,41100,PE,SELL,1,207.25,ATM_SHIFT_41100->41200
3838,2022-11-03 09:23:23,BANKNIFTY,2022-11-03,41200,CE,BUY,1,81.90,ATM_ENTER_41200
3839,2022-11-03 09:23:23,BANKNIFTY,2022-11-03,41200,PE,BUY,1,272.85,ATM_ENTER_41200
3840,2022-11-03 09:23:26,BANKNIFTY,2022-11-03,41200,CE,SELL,1,79.60,ATM_SHIFT_41200->41100
3841,2022-11-03 09:23:26,BANKNIFTY,2022-11-03,41200,PE,SELL,1,276.70,ATM_SHIFT_41200->41100
3842,2022-11-03 09:23:26,BANKNIFTY,2022-11-03,41100,CE,BUY,1,112.80,ATM_ENTER_41100
3843,2022-11-03 09:23:26,BANKNIFTY,2022-11-03,41100,PE,BUY,1,211.45,ATM_ENTER_41100
3844,2022-11-03 09:23:33,BANKNIFTY,2022-11-03,41100,CE,SELL,1,116.30,ATM_SHIFT_41100->41200
3845,2022-11-03 09:23:33,BANKNIFTY,2022-11-03,41100,PE,SELL,1,206.20,ATM_SHIFT_41100->41200
3846,2022-11-03 09:23:33,BANKNIFTY,2022-11-03,41200,CE,BUY,1,81.50,ATM_ENTER_41200
3847,2022-11-03 09:23:33,BANKNIFTY,2022-11-03,41200,PE,BUY,1,273.05,ATM_ENTER_41200
3848,2022-11-03 09:27:51,NIFTY,2022-11-03,18050,CE,SELL,1,37.60,ATM_SHIFT_18050->18100
3849,2022-11-03 09:27:51,NIFTY,2022-11-03,18050,PE,SELL,1,65.15,ATM_SHIFT_18050->18100
3850,2022-11-03 09:27:51,NIFTY,2022-11-03,18100,CE,BUY,1,19.90,ATM_ENTER_18100
3851,2022-11-03 09:27:51,NIFTY,2022-11-03,18100,PE,BUY,1,97.40,ATM_ENTER_18100
3852,2022-11-03 09:27:52,NIFTY,2022-11-03,18100,CE,SELL,1,19.75,ATM_SHIFT_18100->18050
3853,2022-11-03 09:27:52,NIFTY,2022-11-03,18100,PE,SELL,1,97.10,ATM_SHIFT_18100->18050
3854,2022-11-03 09:27:52,NIFTY,2022-11-03,18050,CE,BUY,1,37.25,ATM_ENTER_18050
3855,2022-11-03 09:27:52,NIFTY,2022-11-03,18050,PE,BUY,1,64.35,ATM_ENTER_18050
3856,2022-11-03 09:27:55,NIFTY,2022-11-03,18050,CE,SELL,1,38.85,ATM_SHIFT_18050->18100
3857,2022-11-03 09:27:55,NIFTY,2022-11-03,18050,PE,SELL,1,63.35,ATM_SHIFT_18050->18100
3858,2022-11-03 09:27:55,NIFTY,2022-11-03,18100,CE,BUY,1,20.55,ATM_ENTER_18100
3859,2022-11-03 09:27:55,NIFTY,2022-11-03,18100,PE,BUY,1,94.05,ATM_ENTER_18100
3860,2022-11-03 09:28:48,NIFTY,2022-11-03,18100,CE,SELL,1,19.80,ATM_SHIFT_18100->18050
3861,2022-11-03 09:28:48,NIFTY,2022-11-03,18100,PE,SELL,1,95.55,ATM_SHIFT_18100->18050
3862,2022-11-03 09:28:48,NIFTY,2022-11-03,18050,CE,BUY,1,37.85,ATM_ENTER_18050
3863,2022-11-03 09:28:48,NIFTY,2022-11-03,18050,PE,BUY,1,63.40,ATM_ENTER_18050
3864,2022-11-03 09:28:49,NIFTY,2022-11-03,18050,CE,SELL,1,37.40,ATM_SHIFT_18050->18100
3865,2022-11-03 09:28:49,NIFTY,2022-11-03,18050,PE,SELL,1,63.50,ATM_SHIFT_18050->18100
3866,2022-11-03 09:28:49,NIFTY,2022-11-03,18100,CE,BUY,1,19.50,ATM_ENTER_18100
3867,2022-11-03 09:28:49,NIFTY,2022-11-03,18100,PE,BUY,1,95.75,ATM_ENTER_18100
3868,2022-11-03 09:30:19,BANKNIFTY,2022-11-03,41200,CE,SELL,1,112.85,ATM_SHIFT_41200->41300
3869,2022-11-03 09:30:19,BANKNIFTY,2022-11-03,41200,PE,SELL,1,207.60,ATM_SHIFT_41200->41300
3870,2022-11-03 09:30:19,BANKNIFTY,2022-11-03,41300,CE,BUY,1,78.35,ATM_ENTER_41300
3871,2022-11-03 09:30:19,BANKNIFTY,2022-11-03,41300,PE,BUY,1,272.70,ATM_ENTER_41300
3872,2022-11-03 09:30:20,BANKNIFTY,2022-11-03,41300,CE,SELL,1,78.80,ATM_SHIFT_41300->41200
3873,2022-11-03 09:30:20,BANKNIFTY,2022-11-03,41300,PE,SELL,1,272.20,ATM_SHIFT_41300->41200
3874,2022-11-03 09:30:20,BANKNIFTY,2022-11-03,41200,CE,BUY,1,112.85,ATM_ENTER_41200
3875,2022-11-03 09:30:20,BANKNIFTY,2022-11-03,41200,PE,BUY,1,208.55,ATM_ENTER_41200
3876,2022-11-03 09:30:22,BANKNIFTY,2022-11-03,41200,CE,SELL,1,114.70,ATM_SHIFT_41200->41300
3877,2022-11-03 09:30:22,BANKNIFTY,2022-11-03,41200,PE,SELL,1,206.50,ATM_SHIFT_41200->41300
3878,2022-11-03 09:30:22,BANKNIFTY,2022-11-03,41300,CE,BUY,1,79.45,ATM_ENTER_41300
3879,2022-11-03 09:30:22,BANKNIFTY,2022-11-03,41300,PE,BUY,1,271.25,ATM_ENTER_41300
3880,2022-11-03 09:31:55,BANKNIFTY,2022-11-03,41300,CE,SELL,1,134.75,ATM_SHIFT_41300->41400
3881,2022-11-03 09:31:55,BANKNIFTY,2022-11-03,41300,PE,SELL,1,213.85,ATM_SHIFT_41300->41400
3882,2022-11-03 09:31:55,BANKNIFTY,2022-11-03,41400,CE,BUY,1,95.75,ATM_ENTER_41400
3883,2022-11-03 09:31:55,BANKNIFTY,2022-11-03,41400,PE,BUY,1,275.90,ATM_ENTER_41400
3884,2022-11-03 09:32:34,BANKNIFTY,2022-11-03,41400,CE,SELL,1,99.60,ATM_SHIFT_41400->41300
3885,2022-11-03 09:32:34,BANKNIFTY,2022-11-03,41400,PE,SELL,1,284.70,ATM_SHIFT_41400->41300
3886,2022-11-03 09:32:34,BANKNIFTY,2022-11-03,41300,CE,BUY,1,136.05,ATM_ENTER_41300
3887,2022-11-03 09:32:34,BANKNIFTY,2022-11-03,41300,PE,BUY,1,218.80,ATM_ENTER_41300
3888,2022-11-03 09:32:36,BANKNIFTY,2022-11-03,41300,CE,SELL,1,136.15,ATM_SHIFT_41300->41400
3889,2022-11-03 09:32:36,BANKNIFTY,2022-11-03,41300,PE,SELL,1,221.40,ATM_SHIFT_41300->41400
3890,2022-11-03 09:32:36,BANKNIFTY,2022-11-03,41400,CE,BUY,1,99.75,ATM_ENTER_41400
3891,2022-11-03 09:32:36,BANKNIFTY,2022-11-03,41400,PE,BUY,1,284.15,ATM_ENTER_41400
3892,2022-11-03 09:33:47,BANKNIFTY,2022-11-03,41400,CE,SELL,1,98.95,ATM_SHIFT_41400->41300
3893,2022-11-03 09:33:47,BANKNIFTY,2022-11-03,41400,PE,SELL,1,283.20,ATM_SHIFT_41400->41300
3894,2022-11-03 09:33:47,BANKNIFTY,2022-11-03,41300,CE,BUY,1,138.60,ATM_ENTER_41300
3895,2022-11-03 09:33:47,BANKNIFTY,2022-11-03,41300,PE,BUY,1,221.90,ATM_ENTER_41300
3896,2022-11-03 09:33:49,BANKNIFTY,2022-11-03,41300,CE,SELL,1,139.10,ATM_SHIFT_41300->41400
3897,2022-11-03 09:33:49,BANKNIFTY,2022-11-03,41300,PE,SELL,1,219.10,ATM_SHIFT_41300->41400
3898,2022-11-03 09:33:49,BANKNIFTY,2022-11-03,41400,CE,BUY,1,100.05,ATM_ENTER_41400
3899,2022-11-03 09:33:49,BANKNIFTY,2022-11-03,41400,PE,BUY,1,277.60,ATM_ENTER_41400
3900,2022-11-03 09:34:20,BANKNIFTY,2022-11-03,41400,CE,SELL,1,98.65,ATM_SHIFT_41400->41300
3901,2022-11-03 09:34:20,BANKNIFTY,2022-11-03,41400,PE,SELL,1,278.80,ATM_SHIFT_41400->41300
3902,2022-11-03 09:34:20,BANKNIFTY,2022-11-03,41300,CE,BUY,1,136.50,ATM_ENTER_41300
3903,2022-11-03 09:34:20,BANKNIFTY,2022-11-03,41300,PE,BUY,1,218.50,ATM_ENTER_41300
3904,2022-11-03 09:34:22,BANKNIFTY,2022-11-03,41300,CE,SELL,1,138.35,ATM_SHIFT_41300->41400
3905,2022-11-03 09:34:22,BANKNIFTY,2022-11-03,41300,PE,SELL,1,216.05,ATM_SHIFT_41300->41400
3906,2022-11-03 09:34:22,BANKNIFTY,2022-11-03,41400,CE,BUY,1,98.65,ATM_ENTER_41400
3907,2022-11-03 09:34:22,BANKNIFTY,2022-11-03,41400,PE,BUY,1,277.00,ATM_ENTER_41400
3908,2022-11-03 09:39:12,BANKNIFTY,2022-11-03,41400,CE,SELL,1,92.95,ATM_SHIFT_41400->41300
3909,2022-11-03 09:39:12,BANKNIFTY,2022-11-03,41400,PE,SELL,1,269.90,ATM_SHIFT_41400->41300
3910,2022-11-03 09:39:12,BANKNIFTY,2022-11-03,41300,CE,BUY,1,132.45,ATM_ENTER_41300
3911,2022-11-03 09:39:12,BANKNIFTY,2022-11-03,41300,PE,BUY,1,207.50,ATM_ENTER_41300
3912,2022-11-03 09:39:25,BANKNIFTY,2022-11-03,41300,CE,SELL,1,133.95,ATM_SHIFT_41300->41400
3913,2022-11-03 09:39:25,BANKNIFTY,2022-11-03,41300,PE,SELL,1,203.10,ATM_SHIFT_41300->41400
3914,2022-11-03 09:39:25,BANKNIFTY,2022-11-03,41400,CE,BUY,1,92.25,ATM_ENTER_41400
3915,2022-11-03 09:39:25,BANKNIFTY,2022-11-03,41400,PE,BUY,1,262.95,ATM_ENTER_41400
3916,2022-11-03 09:39:30,BANKNIFTY,2022-11-03,41400,CE,SELL,1,92.50,ATM_SHIFT_41400->41300
3917,2022-11-03 09:39:30,BANKNIFTY,2022-11-03,41400,PE,SELL,1,266.75,ATM_SHIFT_41400->41300
3918,2022-11-03 09:39:30,BANKNIFTY,2022-11-03,41300,CE,BUY,1,132.00,ATM_ENTER_41300
3919,2022-11-03 09:39:30,BANKNIFTY,2022-11-03,41300,PE,BUY,1,208.20,ATM_ENTER_41300
3920,2022-11-03 09:44:35,BANKNIFTY,2022-11-03,41300,CE,SELL,1,132.00,ATM_SHIFT_41300->41400
3921,2022-11-03 09:44:35,BANKNIFTY,2022-11-03,41300,PE,SELL,1,205.55,ATM_SHIFT_41300->41400
3922,2022-11-03 09:44:35,BANKNIFTY,2022-11-03,41400,CE,BUY,1,93.60,ATM_ENTER_41400
3923,2022-11-03 09:44:35,BANKNIFTY,2022-11-03,41400,PE,BUY,1,261.80,ATM_ENTER_41400
3924,2022-11-03 09:45:17,NIFTY,2022-11-03,18100,CE,SELL,1,35.10,ATM_SHIFT_18100->18150
3925,2022-11-03 09:45:17,NIFTY,2022-11-03,18100,PE,SELL,1,62.65,ATM_SHIFT_18100->18150
3926,2022-11-03 09:45:17,NIFTY,2022-11-03,18150,CE,BUY,1,17.35,ATM_ENTER_18150
3927,2022-11-03 09:45:17,NIFTY,2022-11-03,18150,PE,BUY,1,95.20,ATM_ENTER_18150
3928,2022-11-03 09:45:24,BANKNIFTY,2022-11-03,41400,CE,SELL,1,124.75,ATM_SHIFT_41400->41500
3929,2022-11-03 09:45:24,BANKNIFTY,2022-11-03,41400,PE,SELL,1,198.00,ATM_SHIFT_41400->41500
3930,2022-11-03 09:45:24,BANKNIFTY,2022-11-03,41500,CE,BUY,1,84.80,ATM_ENTER_41500
3931,2022-11-03 09:45:24,BANKNIFTY,2022-11-03,41500,PE,BUY,1,258.80,ATM_ENTER_41500
3932,2022-11-03 09:45:27,BANKNIFTY,2022-11-03,41500,CE,SELL,1,81.70,ATM_SHIFT_41500->41400
3933,2022-11-03 09:45:27,BANKNIFTY,2022-11-03,41500,PE,SELL,1,265.70,ATM_SHIFT_41500->41400
3934,2022-11-03 09:45:27,BANKNIFTY,2022-11-03,41400,CE,BUY,1,120.50,ATM_ENTER_41400
3935,2022-11-03 09:45:27,BANKNIFTY,2022-11-03,41400,PE,BUY,1,205.75,ATM_ENTER_41400
3936,2022-11-03 09:45:49,NIFTY,2022-11-03,18150,CE,SELL,1,16.10,ATM_SHIFT_18150->18100
3937,2022-11-03 09:45:49,NIFTY,2022-11-03,18150,PE,SELL,1,95.30,ATM_SHIFT_18150->18100
3938,2022-11-03 09:45:49,NIFTY,2022-11-03,18100,CE,BUY,1,33.20,ATM_ENTER_18100
3939,2022-11-03 09:45:49,NIFTY,2022-11-03,18100,PE,BUY,1,62.55,ATM_ENTER_18100
3940,2022-11-03 09:45:51,NIFTY,2022-11-03,18100,CE,SELL,1,33.25,ATM_SHIFT_18100->18150
3941,2022-11-03 09:45:51,NIFTY,2022-11-03,18100,PE,SELL,1,62.65,ATM_SHIFT_18100->18150
3942,2022-11-03 09:45:51,NIFTY,2022-11-03,18150,CE,BUY,1,16.25,ATM_ENTER_18150
3943,2022-11-03 09:45:51,NIFTY,2022-11-03,18150,PE,BUY,1,95.50,ATM_ENTER_18150
3944,2022-11-03 09:45:52,NIFTY,2022-11-03,18150,CE,SELL,1,16.05,ATM_SHIFT_18150->18100
3945,2022-11-03 09:45:52,NIFTY,2022-11-03,18150,PE,SELL,1,95.40,ATM_SHIFT_18150->18100
3946,2022-11-03 09:45:52,NIFTY,2022-11-03,18100,CE,BUY,1,33.10,ATM_ENTER_18100
3947,2022-11-03 09:45:52,NIFTY,2022-11-03,18100,PE,BUY,1,62.45,ATM_ENTER_18100
3948,2022-11-03 09:45:54,NIFTY,2022-11-03,18100,CE,SELL,1,33.10,ATM_SHIFT_18100->18150
3949,2022-11-03 09:45:54,NIFTY,2022-11-03,18100,PE,SELL,1,62.50,ATM_SHIFT_18100->18150
3950,2022-11-03 09:45:54,NIFTY,2022-11-03,18150,CE,BUY,1,16.05,ATM_ENTER_18150
3951,2022-11-03 09:45:54,NIFTY,2022-11-03,18150,PE,BUY,1,95.50,ATM_ENTER_18150
3952,2022-11-03 09:45:59,NIFTY,2022-11-03,18150,CE,SELL,1,16.10,ATM_SHIFT_18150->18100
3953,2022-11-03 09:45:59,NIFTY,2022-11-03,18150,PE,SELL,1,95.75,ATM_SHIFT_18150->18100
3954,2022-11-03 09:45:59,NIFTY,2022-11-03,18100,CE,BUY,1,33.35,ATM_ENTER_18100
3955,2022-11-03 09:45:59,NIFTY,2022-11-03,18100,PE,BUY,1,62.75,ATM_ENTER_18100
3956,2022-11-03 09:46:00,NIFTY,2022-11-03,18100,CE,SELL,1,33.90,ATM_SHIFT_18100->18150
3957,2022-11-03 09:46:00,NIFTY,2022-11-03,18100,PE,SELL,1,61.90,ATM_SHIFT_18100->18150
3958,2022-11-03 09:46:00,NIFTY,2022-11-03,18150,CE,BUY,1,16.50,ATM_ENTER_18150
3959,2022-11-03 09:46:00,NIFTY,2022-11-03,18150,PE,BUY,1,95.10,ATM_ENTER_18150
3960,2022-11-03 09:46:02,NIFTY,2022-11-03,18150,CE,SELL,1,16.65,ATM_SHIFT_18150->18100
3961,2022-11-03 09:46:02,NIFTY,2022-11-03,18150,PE,SELL,1,95.65,ATM_SHIFT_18150->18100
3962,2022-11-03 09:46:02,NIFTY,2022-11-03,18100,CE,BUY,1,33.90,ATM_ENTER_18100
3963,2022-11-03 09:46:02,NIFTY,2022-11-03,18100,PE,BUY,1,62.65,ATM_ENTER_18100
3964,2022-11-03 09:46:03,NIFTY,2022-11-03,18100,CE,SELL,1,34.05,ATM_SHIFT_18100->18150
3965,2022-11-03 09:46:03,NIFTY,2022-11-03,18100,PE,SELL,1,62.35,ATM_SHIFT_18100->18150
3966,2022-11-03 09:46:03,NIFTY,2022-11-03,18150,CE,BUY,1,16.65,ATM_ENTER_18150
3967,2022-11-03 09:46:03,NIFTY,2022-11-03,18150,PE,BUY,1,94.70,ATM_ENTER_18150
3968,2022-11-03 09:46:12,NIFTY,2022-11-03,18150,CE,SELL,1,16.25,ATM_SHIFT_18150->18100
3969,2022-11-03 09:46:12,NIFTY,2022-11-03,18150,PE,SELL,1,96.00,ATM_SHIFT_18150->18100
3970,2022-11-03 09:46:12,NIFTY,2022-11-03,18100,CE,BUY,1,33.25,ATM_ENTER_18100
3971,2022-11-03 09:46:12,NIFTY,2022-11-03,18100,PE,BUY,1,62.85,ATM_ENTER_18100
3972,2022-11-03 09:46:13,NIFTY,2022-11-03,18100,CE,SELL,1,33.50,ATM_SHIFT_18100->18150
3973,2022-11-03 09:46:13,NIFTY,2022-11-03,18100,PE,SELL,1,62.85,ATM_SHIFT_18100->18150
3974,2022-11-03 09:46:13,NIFTY,2022-11-03,18150,CE,BUY,1,16.35,ATM_ENTER_18150
3975,2022-11-03 09:46:13,NIFTY,2022-11-03,18150,PE,BUY,1,96.00,ATM_ENTER_18150
3976,2022-11-03 09:46:16,NIFTY,2022-11-03,18150,CE,SELL,1,15.85,ATM_SHIFT_18150->18100
3977,2022-11-03 09:46:16,NIFTY,2022-11-03,18150,PE,SELL,1,97.25,ATM_SHIFT_18150->18100
3978,2022-11-03 09:46:16,NIFTY,2022-11-03,18100,CE,BUY,1,32.70,ATM_ENTER_18100
3979,2022-11-03 09:46:16,NIFTY,2022-11-03,18100,PE,BUY,1,64.00,ATM_ENTER_18100
3980,2022-11-03 09:46:17,NIFTY,2022-11-03,18100,CE,SELL,1,32.70,ATM_SHIFT_18100->18150
3981,2022-11-03 09:46:17,NIFTY,2022-11-03,18100,PE,SELL,1,63.50,ATM_SHIFT_18100->18150
3982,2022-11-03 09:46:17,NIFTY,2022-11-03,18150,CE,BUY,1,16.00,ATM_ENTER_18150
3983,2022-11-03 09:46:17,NIFTY,2022-11-03,18150,PE,BUY,1,96.65,ATM_ENTER_18150
3984,2022-11-03 09:46:20,NIFTY,2022-11-03,18150,CE,SELL,1,16.45,ATM_SHIFT_18150->18100
3985,2022-11-03 09:46:20,NIFTY,2022-11-03,18150,PE,SELL,1,96.50,ATM_SHIFT_18150->18100
3986,2022-11-03 09:46:20,NIFTY,2022-11-03,18100,CE,BUY,1,33.65,ATM_ENTER_18100
3987,2022-11-03 09:46:20,NIFTY,2022-11-03,18100,PE,BUY,1,62.95,ATM_ENTER_18100
3988,2022-11-03 09:46:21,NIFTY,2022-11-03,18100,CE,SELL,1,33.70,ATM_SHIFT_18100->18150
3989,2022-11-03 09:46:21,NIFTY,2022-11-03,18100,PE,SELL,1,63.20,ATM_SHIFT_18100->18150
3990,2022-11-03 09:46:21,NIFTY,2022-11-03,18150,CE,BUY,1,16.45,ATM_ENTER_18150
3991,2022-11-03 09:46:21,NIFTY,2022-11-03,18150,PE,BUY,1,96.05,ATM_ENTER_18150
3992,2022-11-03 09:46:24,NIFTY,2022-11-03,18150,CE,SELL,1,16.25,ATM_SHIFT_18150->18100
3993,2022-11-03 09:46:24,NIFTY,2022-11-03,18150,PE,SELL,1,96.45,ATM_SHIFT_18150->18100
3994,2022-11-03 09:46:24,NIFTY,2022-11-03,18100,CE,BUY,1,33.05,ATM_ENTER_18100
3995,2022-11-03 09:46:24,NIFTY,2022-11-03,18100,PE,BUY,1,63.70,ATM_ENTER_18100
3996,2022-11-03 09:48:27,BANKNIFTY,2022-11-03,41400,CE,SELL,1,84.90,ATM_SHIFT_41400->41300
3997,2022-11-03 09:48:27,BANKNIFTY,2022-11-03,41400,PE,SELL,1,266.05,ATM_SHIFT_41400->41300
3998,2022-11-03 09:48:27,BANKNIFTY,2022-11-03,41300,CE,BUY,1,123.85,ATM_ENTER_41300
3999,2022-11-03 09:48:27,BANKNIFTY,2022-11-03,41300,PE,BUY,1,206.50,ATM_ENTER_41300
4000,2022-11-03 09:48:32,BANKNIFTY,2022-11-03,41300,CE,SELL,1,126.70,ATM_SHIFT_41300->41400
4001,2022-11-03 09:48:32,BANKNIFTY,2022-11-03,41300,PE,SELL,1,201.25,ATM_SHIFT_41300->41400
4002,2022-11-03 09:48:32,BANKNIFTY,2022-11-03,41400,CE,BUY,1,86.30,ATM_ENTER_41400
4003,2022-11-03 09:48:32,BANKNIFTY,2022-11-03,41400,PE,BUY,1,262.20,ATM_ENTER_41400
4004,2022-11-03 09:48:33,BANKNIFTY,2022-11-03,41400,CE,SELL,1,86.80,ATM_SHIFT_41400->41300
4005,2022-11-03 09:48:33,BANKNIFTY,2022-11-03,41400,PE,SELL,1,259.85,ATM_SHIFT_41400->41300
4006,2022-11-03 09:48:33,BANKNIFTY,2022-11-03,41300,CE,BUY,1,127.30,ATM_ENTER_41300
4007,2022-11-03 09:48:33,BANKNIFTY,2022-11-03,41300,PE,BUY,1,201.95,ATM_ENTER_41300
4008,2022-11-03 09:48:35,BANKNIFTY,2022-11-03,41300,CE,SELL,1,127.15,ATM_SHIFT_41300->41400
4009,2022-11-03 09:48:35,BANKNIFTY,2022-11-03,41300,PE,SELL,1,201.25,ATM_SHIFT_41300->41400
4010,2022-11-03 09:48:35,BANKNIFTY,2022-11-03,41400,CE,BUY,1,87.60,ATM_ENTER_41400
4011,2022-11-03 09:48:35,BANKNIFTY,2022-11-03,41400,PE,BUY,1,257.85,ATM_ENTER_41400
4012,2022-11-03 09:48:45,BANKNIFTY,2022-11-03,41400,CE,SELL,1,86.05,ATM_SHIFT_41400->41300
4013,2022-11-03 09:48:45,BANKNIFTY,2022-11-03,41400,PE,SELL,1,262.15,ATM_SHIFT_41400->41300
4014,2022-11-03 09:48:45,BANKNIFTY,2022-11-03,41300,CE,BUY,1,126.05,ATM_ENTER_41300
4015,2022-11-03 09:48:45,BANKNIFTY,2022-11-03,41300,PE,BUY,1,203.20,ATM_ENTER_41300
4016,2022-11-03 09:48:52,BANKNIFTY,2022-11-03,41300,CE,SELL,1,125.45,ATM_SHIFT_41300->41400
4017,2022-11-03 09:48:52,BANKNIFTY,2022-11-03,41300,PE,SELL,1,203.45,ATM_SHIFT_41300->41400
4018,2022-11-03 09:48:52,BANKNIFTY,2022-11-03,41400,CE,BUY,1,84.50,ATM_ENTER_41400
4019,2022-11-03 09:48:52,BANKNIFTY,2022-11-03,41400,PE,BUY,1,263.50,ATM_ENTER_41400
4020,2022-11-03 09:48:58,BANKNIFTY,2022-11-03,41400,CE,SELL,1,87.40,ATM_SHIFT_41400->41300
4021,2022-11-03 09:48:58,BANKNIFTY,2022-11-03,41400,PE,SELL,1,259.25,ATM_SHIFT_41400->41300
4022,2022-11-03 09:48:58,BANKNIFTY,2022-11-03,41300,CE,BUY,1,128.10,ATM_ENTER_41300
4023,2022-11-03 09:48:58,BANKNIFTY,2022-11-03,41300,PE,BUY,1,200.55,ATM_ENTER_41300
4024,2022-11-03 09:49:00,BANKNIFTY,2022-11-03,41300,CE,SELL,1,127.85,ATM_SHIFT_41300->41400
4025,2022-11-03 09:49:00,BANKNIFTY,2022-11-03,41300,PE,SELL,1,201.00,ATM_SHIFT_41300->41400
4026,2022-11-03 09:49:00,BANKNIFTY,2022-11-03,41400,CE,BUY,1,87.20,ATM_ENTER_41400
4027,2022-11-03 09:49:00,BANKNIFTY,2022-11-03,41400,PE,BUY,1,260.75,ATM_ENTER_41400
4028,2022-11-03 09:49:26,BANKNIFTY,2022-11-03,41400,CE,SELL,1,83.80,ATM_SHIFT_41400->41300
